"Date";"State";"Goog_trend"
2015-02-25;"BE";51
2015-02-26;"BE";51
2015-02-27;"BE";51
2015-02-28;"BE";51
2015-03-01;"BE";72
2015-03-02;"BE";72
2015-03-03;"BE";72
2015-03-04;"BE";72
2015-03-05;"BE";72
2015-03-06;"BE";72
2015-03-07;"BE";72
2015-03-08;"BE";57
2015-03-09;"BE";57
2015-03-10;"BE";57
2015-03-11;"BE";57
2015-03-12;"BE";57
2015-03-13;"BE";57
2015-03-14;"BE";57
2015-03-15;"BE";68
2015-03-16;"BE";68
2015-03-17;"BE";68
2015-03-18;"BE";68
2015-03-19;"BE";68
2015-03-20;"BE";68
2015-03-21;"BE";68
2015-03-22;"BE";56
2015-03-23;"BE";56
2015-03-24;"BE";56
2015-03-25;"BE";56
2015-03-26;"BE";56
2015-03-27;"BE";56
2015-03-28;"BE";56
2015-03-29;"BE";64
2015-03-30;"BE";64
2015-03-31;"BE";64
2015-04-01;"BE";64
2015-04-02;"BE";64
2015-04-03;"BE";64
2015-04-04;"BE";64
2015-04-05;"BE";58
2015-04-06;"BE";58
2015-04-07;"BE";58
2015-04-08;"BE";58
2015-04-09;"BE";58
2015-04-10;"BE";58
2015-04-11;"BE";58
2015-04-12;"BE";62
2015-04-13;"BE";62
2015-04-14;"BE";62
2015-04-15;"BE";62
2015-04-16;"BE";62
2015-04-17;"BE";62
2015-04-18;"BE";62
2015-04-19;"BE";56
2015-04-20;"BE";56
2015-04-21;"BE";56
2015-04-22;"BE";56
2015-04-23;"BE";56
2015-04-24;"BE";56
2015-04-25;"BE";56
2015-04-26;"BE";65
2015-04-27;"BE";65
2015-04-28;"BE";65
2015-04-29;"BE";65
2015-04-30;"BE";65
2015-05-01;"BE";65
2015-05-02;"BE";65
2015-05-03;"BE";69
2015-05-04;"BE";69
2015-05-05;"BE";69
2015-05-06;"BE";69
2015-05-07;"BE";69
2015-05-08;"BE";69
2015-05-09;"BE";69
2015-05-10;"BE";61
2015-05-11;"BE";61
2015-05-12;"BE";61
2015-05-13;"BE";61
2015-05-14;"BE";61
2015-05-15;"BE";61
2015-05-16;"BE";61
2015-05-17;"BE";61
2015-05-18;"BE";61
2015-05-19;"BE";61
2015-05-20;"BE";61
2015-05-21;"BE";61
2015-05-22;"BE";61
2015-05-23;"BE";61
2015-05-24;"BE";56
2015-05-25;"BE";56
2015-05-26;"BE";56
2015-05-27;"BE";56
2015-05-28;"BE";56
2015-05-29;"BE";56
2015-05-30;"BE";56
2015-05-31;"BE";72
2015-06-01;"BE";72
2015-06-02;"BE";72
2015-06-03;"BE";72
2015-06-04;"BE";72
2015-06-05;"BE";72
2015-06-06;"BE";72
2015-06-07;"BE";58
2015-06-08;"BE";58
2015-06-09;"BE";58
2015-06-10;"BE";58
2015-06-11;"BE";58
2015-06-12;"BE";58
2015-06-13;"BE";58
2015-06-14;"BE";72
